date,state,district,pincode,age_0_5,age_5_17,age_18_greater,clean_0_5,clean_5_17,clean_18_plus,mbu_due_5,mbu_due_15,total_pending_mbu,demand_score
03-09-2025,Bihar,East Champaran,845419,2,0,0,2,0,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,East Champaran,845425,4,9,0,4,9,0,1.0,1.0,2.0,0.55
03-09-2025,Bihar,East Champaran,845432,3,2,0,3,2,0,0.0,0.0,0.0,0.18
03-09-2025,Bihar,East Champaran,845435,5,15,0,5,15,0,1.0,2.0,3.0,0.85
03-09-2025,Bihar,Gaya,805131,0,8,0,0,8,0,0.0,1.0,1.0,0.33
03-09-2025,Bihar,Gaya,824231,3,7,0,3,7,0,0.0,1.0,1.0,0.41
03-09-2025,Bihar,Gaya,824233,0,16,0,0,16,0,0.0,2.0,2.0,0.67
03-09-2025,Bihar,Gopalganj,841243,1,0,0,1,0,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Gopalganj,841425,3,3,0,3,3,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Gopalganj,841427,7,4,0,7,4,0,1.0,0.0,1.0,0.44
03-09-2025,Bihar,Gopalganj,841441,0,1,0,0,1,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Gopalganj,841501,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Jamui,811307,7,8,0,7,8,0,1.0,1.0,2.0,0.63
03-09-2025,Bihar,Jehanabad,804406,1,0,0,1,0,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Jehanabad,804408,1,4,0,1,4,0,0.0,0.0,0.0,0.18
03-09-2025,Bihar,Jehanabad,804420,0,1,0,0,1,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Kaimur (Bhabua),821102,8,12,0,8,12,0,1.0,1.0,2.0,0.81
03-09-2025,Bihar,Kaimur (Bhabua),821105,6,16,0,6,16,0,1.0,2.0,3.0,0.92
03-09-2025,Bihar,Katihar,854101,2,6,0,2,6,0,0.0,1.0,1.0,0.33
03-09-2025,Bihar,Katihar,854106,2,0,0,2,0,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Katihar,854107,7,1,0,7,1,0,1.0,0.0,1.0,0.33
03-09-2025,Bihar,Khagaria,851202,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Khagaria,851205,8,11,0,8,11,0,1.0,1.0,2.0,0.78
03-09-2025,Bihar,Khagaria,851213,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Kishanganj,855101,25,10,0,25,10,0,4.0,1.0,5.0,1.48
03-09-2025,Bihar,Kishanganj,855117,23,8,0,23,8,0,3.0,1.0,4.0,1.29
03-09-2025,Bihar,Lakhisarai,811107,9,0,0,9,0,0,1.0,0.0,1.0,0.37
03-09-2025,Bihar,Madhubani,847236,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Madhubani,847402,3,7,0,3,7,0,0.0,1.0,1.0,0.41
03-09-2025,Bihar,Madhubani,847403,1,3,0,1,3,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Munger,811211,5,13,0,5,13,0,1.0,1.0,2.0,0.74
03-09-2025,Bihar,Munger,811214,3,7,0,3,7,0,0.0,1.0,1.0,0.41
03-09-2025,Bihar,Munger,813212,1,0,0,1,0,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Muzaffarpur,843104,1,0,0,1,0,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Muzaffarpur,843105,2,2,0,2,2,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Muzaffarpur,843115,2,2,0,2,2,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Muzaffarpur,843120,2,4,0,2,4,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Muzaffarpur,843360,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Nalanda,801301,0,5,0,0,5,0,0.0,0.0,0.0,0.18
03-09-2025,Bihar,Nalanda,801307,0,2,0,0,2,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Nalanda,803117,4,10,0,4,10,0,1.0,1.0,2.0,0.59
03-09-2025,Bihar,Nalanda,803119,2,4,0,2,4,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Nawada,805103,4,24,0,4,24,0,1.0,2.0,3.0,1.15
03-09-2025,Bihar,Nawada,805124,4,12,0,4,12,0,1.0,1.0,2.0,0.67
03-09-2025,Bihar,Nawada,805129,0,3,0,0,3,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Nawada,805133,1,3,0,1,3,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Patna,800007,2,6,0,2,6,0,0.0,1.0,1.0,0.33
03-09-2025,Bihar,Patna,800012,0,1,0,0,1,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Patna,800020,0,8,0,0,8,0,0.0,1.0,1.0,0.33
03-09-2025,Bihar,Patna,800026,0,1,0,0,1,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Patna,800027,1,3,0,1,3,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Patna,801108,0,3,0,0,3,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Patna,801112,0,4,0,0,4,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Patna,803202,3,7,0,3,7,0,0.0,1.0,1.0,0.41
03-09-2025,Bihar,Patna,803211,1,5,0,1,5,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Purnia,854205,1,4,0,1,4,0,0.0,0.0,0.0,0.18
03-09-2025,Bihar,Purnia,854303,3,1,0,3,1,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Purnia,854325,4,1,0,4,1,0,1.0,0.0,1.0,0.22
03-09-2025,Bihar,Rohtas,802211,3,3,0,3,3,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Rohtas,802214,2,2,0,2,2,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Rohtas,802215,3,17,0,3,17,0,0.0,2.0,2.0,0.81
03-09-2025,Bihar,Rohtas,802220,3,1,0,3,1,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Rohtas,802221,0,2,0,0,2,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Rohtas,821104,4,6,0,4,6,0,1.0,1.0,2.0,0.44
03-09-2025,Bihar,Rohtas,821304,6,2,0,6,2,0,1.0,0.0,1.0,0.33
03-09-2025,Bihar,Rohtas,821305,2,11,0,2,11,0,0.0,1.0,1.0,0.52
03-09-2025,Bihar,Saharsa,852115,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Saharsa,852201,15,11,0,15,11,0,2.0,1.0,3.0,1.07
03-09-2025,Bihar,Saharsa,852212,1,0,0,1,0,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Saharsa,852216,4,11,0,4,11,0,1.0,1.0,2.0,0.63
03-09-2025,Bihar,Saharsa,852221,4,8,0,4,8,0,1.0,1.0,2.0,0.52
03-09-2025,Bihar,Samastipur,848102,3,5,0,3,5,0,0.0,0.0,0.0,0.3
03-09-2025,Bihar,Samastipur,848127,6,3,0,6,3,0,1.0,0.0,1.0,0.37
03-09-2025,Bihar,Samastipur,848130,2,2,0,2,2,0,0.0,0.0,0.0,0.15
03-09-2025,Bihar,Samastipur,848131,0,2,0,0,2,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Samastipur,848132,4,9,0,4,9,0,1.0,1.0,2.0,0.55
03-09-2025,Bihar,Samastipur,848206,7,4,1,7,4,1,1.0,0.0,1.0,0.48
03-09-2025,Bihar,Samastipur,848208,7,1,0,7,1,0,1.0,0.0,1.0,0.33
03-09-2025,Bihar,Samastipur,848210,9,10,0,9,10,0,1.0,1.0,2.0,0.78
03-09-2025,Bihar,Samastipur,848220,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Samastipur,848237,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Saran,841214,3,0,0,3,0,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Saran,841215,4,1,0,4,1,0,1.0,0.0,1.0,0.22
03-09-2025,Bihar,Saran,841217,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Saran,841219,1,5,1,1,5,1,0.0,0.0,0.0,0.26
03-09-2025,Bihar,Saran,841223,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Saran,841311,2,11,0,2,11,0,0.0,1.0,1.0,0.52
03-09-2025,Bihar,Saran,841312,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Saran,841419,4,11,0,4,11,0,1.0,1.0,2.0,0.63
03-09-2025,Bihar,Saran,841424,6,1,0,6,1,0,1.0,0.0,1.0,0.3
03-09-2025,Bihar,Sheikhpura,811107,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Sheikhpura,811304,3,3,0,3,3,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Sheohar,843327,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Sitamarhi,843117,3,3,0,3,3,0,0.0,0.0,0.0,0.22
03-09-2025,Bihar,Sitamarhi,843301,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Sitamarhi,843316,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Sitamarhi,843317,3,5,1,3,5,1,0.0,0.0,0.0,0.33
03-09-2025,Bihar,Sitamarhi,843330,1,0,4,1,0,4,0.0,0.0,0.0,0.18
03-09-2025,Bihar,Siwan,841210,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Siwan,841235,1,2,0,1,2,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Siwan,841238,2,5,0,2,5,0,0.0,0.0,0.0,0.26
03-09-2025,Bihar,Siwan,841404,0,1,0,0,1,0,0.0,0.0,0.0,0.04
03-09-2025,Bihar,Siwan,841502,0,2,0,0,2,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Supaul,852105,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Supaul,852109,5,6,0,5,6,0,1.0,1.0,2.0,0.48
03-09-2025,Bihar,Supaul,852123,1,1,0,1,1,0,0.0,0.0,0.0,0.07
03-09-2025,Bihar,Supaul,852214,8,3,0,8,3,0,1.0,0.0,1.0,0.44
03-09-2025,Bihar,Supaul,852218,5,12,0,5,12,0,1.0,1.0,2.0,0.7
03-09-2025,Bihar,Vaishali,844114,7,3,0,7,3,0,1.0,0.0,1.0,0.41
03-09-2025,Bihar,Vaishali,844115,4,6,0,4,6,0,1.0,1.0,2.0,0.44
03-09-2025,Bihar,Vaishali,844117,2,1,0,2,1,0,0.0,0.0,0.0,0.11
03-09-2025,Bihar,Vaishali,844505,2,5,0,2,5,0,0.0,0.0,0.0,0.26
03-09-2025,Bihar,Vaishali,844509,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Araria,854201,0,2,0,0,2,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Araria,854329,16,7,0,16,7,0,2.0,1.0,3.0,0.96
02-09-2025,Bihar,Arwal,804421,0,8,0,0,8,0,0.0,1.0,1.0,0.33
02-09-2025,Bihar,Arwal,804423,2,11,0,2,11,0,0.0,1.0,1.0,0.52
02-09-2025,Bihar,Arwal,824127,0,5,0,0,5,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Aurangabad,824102,0,6,0,0,6,0,0.0,1.0,1.0,0.26
02-09-2025,Bihar,Aurangabad,824125,7,9,0,7,9,0,1.0,1.0,2.0,0.67
02-09-2025,Bihar,Aurangabad,824129,2,9,0,2,9,0,0.0,1.0,1.0,0.44
02-09-2025,Bihar,Aurangabad,824143,5,10,0,5,10,0,1.0,1.0,2.0,0.63
02-09-2025,Bihar,Aurangabad,824202,5,6,0,5,6,0,1.0,1.0,2.0,0.48
02-09-2025,Bihar,Aurangabad,824301,6,19,0,6,19,0,1.0,2.0,3.0,1.03
02-09-2025,Bihar,Banka,813102,11,8,0,11,8,0,2.0,1.0,3.0,0.81
02-09-2025,Bihar,Banka,813212,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Banka,814131,4,0,0,4,0,0,1.0,0.0,1.0,0.18
02-09-2025,Bihar,Begusarai,848201,4,4,0,4,4,0,1.0,0.0,1.0,0.33
02-09-2025,Bihar,Begusarai,851116,0,3,0,0,3,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Begusarai,851126,3,3,0,3,3,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Begusarai,851133,14,8,0,14,8,0,2.0,1.0,3.0,0.92
02-09-2025,Bihar,Begusarai,851218,2,1,0,2,1,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Begusarai,851219,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Bhagalpur,812002,2,4,0,2,4,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Bhagalpur,812005,8,9,0,8,9,0,1.0,1.0,2.0,0.7
02-09-2025,Bihar,Bhagalpur,813204,7,5,0,7,5,0,1.0,0.0,1.0,0.48
02-09-2025,Bihar,Bhagalpur,813205,6,5,0,6,5,0,1.0,0.0,1.0,0.44
02-09-2025,Bihar,Bhagalpur,813206,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Bhagalpur,813210,5,6,0,5,6,0,1.0,1.0,2.0,0.48
02-09-2025,Bihar,Bhagalpur,813211,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Bhagalpur,813225,1,4,0,1,4,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Bhagalpur,813228,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Bhagalpur,813231,0,2,0,0,2,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Bhagalpur,853202,4,2,0,4,2,0,1.0,0.0,1.0,0.26
02-09-2025,Bihar,Bhagalpur,853205,6,1,0,6,1,0,1.0,0.0,1.0,0.3
02-09-2025,Bihar,Bhojpur,802157,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Bhojpur,802164,4,18,0,4,18,0,1.0,2.0,3.0,0.92
02-09-2025,Bihar,Buxar,802115,0,4,0,0,4,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Buxar,802116,0,6,0,0,6,0,0.0,1.0,1.0,0.26
02-09-2025,Bihar,Buxar,802119,3,9,0,3,9,0,0.0,1.0,1.0,0.48
02-09-2025,Bihar,Buxar,802126,3,8,0,3,8,0,0.0,1.0,1.0,0.44
02-09-2025,Bihar,Darbhanga,846004,5,4,0,5,4,0,1.0,0.0,1.0,0.37
02-09-2025,Bihar,Darbhanga,846006,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Darbhanga,847204,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Darbhanga,847301,5,2,0,5,2,0,1.0,0.0,1.0,0.3
02-09-2025,Bihar,Darbhanga,847303,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Darbhanga,847306,5,4,1,5,4,1,1.0,0.0,1.0,0.41
02-09-2025,Bihar,Darbhanga,848207,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Darbhanga,848213,24,20,0,24,20,0,4.0,2.0,6.0,1.85
02-09-2025,Bihar,East Champaran,845301,7,16,1,7,16,1,1.0,2.0,3.0,1.0
02-09-2025,Bihar,East Champaran,845305,4,31,4,4,31,4,1.0,3.0,4.0,1.59
02-09-2025,Bihar,East Champaran,845412,8,2,0,8,2,0,1.0,0.0,1.0,0.41
02-09-2025,Bihar,East Champaran,845413,2,3,0,2,3,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,East Champaran,845427,4,3,0,4,3,0,1.0,0.0,1.0,0.3
02-09-2025,Bihar,East Champaran,845433,13,20,0,13,20,0,2.0,2.0,4.0,1.37
02-09-2025,Bihar,East Champaran,845434,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,East Champaran,845457,3,8,0,3,8,0,0.0,1.0,1.0,0.44
02-09-2025,Bihar,East Champaran,855456,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Gaya,804404,1,9,0,1,9,0,0.0,1.0,1.0,0.41
02-09-2025,Bihar,Gaya,823311,3,18,0,3,18,0,0.0,2.0,2.0,0.85
02-09-2025,Bihar,Gaya,824118,6,6,0,6,6,0,1.0,1.0,2.0,0.52
02-09-2025,Bihar,Gaya,824211,4,25,0,4,25,0,1.0,2.0,3.0,1.18
02-09-2025,Bihar,Gaya,824232,7,25,0,7,25,0,1.0,2.0,3.0,1.29
02-09-2025,Bihar,Gaya,824233,5,17,0,5,17,0,1.0,2.0,3.0,0.92
02-09-2025,Bihar,Gaya,824234,2,4,0,2,4,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Gaya,824237,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Gopalganj,841405,2,7,0,2,7,0,0.0,1.0,1.0,0.37
02-09-2025,Bihar,Gopalganj,841423,7,8,0,7,8,0,1.0,1.0,2.0,0.63
02-09-2025,Bihar,Gopalganj,841425,0,6,0,0,6,0,0.0,1.0,1.0,0.26
02-09-2025,Bihar,Gopalganj,841426,5,9,0,5,9,0,1.0,1.0,2.0,0.59
02-09-2025,Bihar,Gopalganj,841437,3,3,0,3,3,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Gopalganj,841440,3,11,0,3,11,0,0.0,1.0,1.0,0.55
02-09-2025,Bihar,Jamui,811303,6,17,1,6,17,1,1.0,2.0,3.0,1.0
02-09-2025,Bihar,Jamui,811307,14,7,0,14,7,0,2.0,1.0,3.0,0.89
02-09-2025,Bihar,Jehanabad,804405,2,8,0,2,8,0,0.0,1.0,1.0,0.41
02-09-2025,Bihar,Jehanabad,804422,0,5,0,0,5,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Jehanabad,804423,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Kaimur (Bhabua),821101,5,7,0,5,7,0,1.0,1.0,2.0,0.52
02-09-2025,Bihar,Kaimur (Bhabua),821106,2,2,0,2,2,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Katihar,854116,16,6,0,16,6,0,2.0,1.0,3.0,0.92
02-09-2025,Bihar,Katihar,855113,27,11,0,27,11,0,4.0,1.0,5.0,1.59
02-09-2025,Bihar,Khagaria,848201,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Khagaria,851205,1,7,0,1,7,0,0.0,1.0,1.0,0.33
02-09-2025,Bihar,Kishanganj,855107,37,5,0,37,5,0,6.0,0.0,6.0,1.77
02-09-2025,Bihar,Kishanganj,855115,10,3,0,10,3,0,2.0,0.0,2.0,0.55
02-09-2025,Bihar,Lakhisarai,811107,2,6,0,2,6,0,0.0,1.0,1.0,0.33
02-09-2025,Bihar,Madhepura,852108,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Madhepura,852124,5,4,0,5,4,0,1.0,0.0,1.0,0.37
02-09-2025,Bihar,Madhubani,847102,2,2,0,2,2,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Madhubani,847108,1,2,1,1,2,1,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Madhubani,847211,3,3,0,3,3,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Madhubani,847232,8,7,0,8,7,0,1.0,1.0,2.0,0.63
02-09-2025,Bihar,Madhubani,847240,2,3,0,2,3,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Madhubani,847409,0,11,1,0,11,1,0.0,1.0,1.0,0.48
02-09-2025,Bihar,Munger,813212,0,3,0,0,3,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Muzaffarpur,842001,6,8,0,6,8,0,1.0,1.0,2.0,0.59
02-09-2025,Bihar,Muzaffarpur,843103,21,10,0,21,10,0,3.0,1.0,4.0,1.29
02-09-2025,Bihar,Muzaffarpur,843121,0,2,0,0,2,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Muzaffarpur,843124,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Nalanda,801304,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Nalanda,801306,2,2,0,2,2,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Nalanda,803101,3,31,0,3,31,0,0.0,3.0,3.0,1.37
02-09-2025,Bihar,Nalanda,803107,4,11,0,4,11,0,1.0,1.0,2.0,0.63
02-09-2025,Bihar,Nalanda,803109,0,6,0,0,6,0,0.0,1.0,1.0,0.26
02-09-2025,Bihar,Nalanda,803111,4,11,0,4,11,0,1.0,1.0,2.0,0.63
02-09-2025,Bihar,Nalanda,803114,1,7,0,1,7,0,0.0,1.0,1.0,0.33
02-09-2025,Bihar,Nalanda,803116,5,8,0,5,8,0,1.0,1.0,2.0,0.55
02-09-2025,Bihar,Nalanda,803117,2,4,0,2,4,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Nawada,805106,2,10,0,2,10,0,0.0,1.0,1.0,0.48
02-09-2025,Bihar,Nawada,805141,2,1,0,2,1,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Patna,800023,0,5,0,0,5,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Patna,800026,0,3,0,0,3,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Patna,801108,4,3,0,4,3,0,1.0,0.0,1.0,0.3
02-09-2025,Bihar,Patna,801113,0,5,0,0,5,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Patna,801502,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Patna,801506,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Patna,803110,2,3,0,2,3,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Patna,803212,0,10,0,0,10,0,0.0,1.0,1.0,0.41
02-09-2025,Bihar,Patna,804451,2,9,1,2,9,1,0.0,1.0,1.0,0.48
02-09-2025,Bihar,Purnea,854326,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Purnia,854203,10,2,0,10,2,0,2.0,0.0,2.0,0.52
02-09-2025,Bihar,Purnia,854303,8,3,0,8,3,0,1.0,0.0,1.0,0.44
02-09-2025,Bihar,Purnia,854325,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Rohtas,802212,2,16,0,2,16,0,0.0,2.0,2.0,0.74
02-09-2025,Bihar,Rohtas,802214,1,3,0,1,3,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Rohtas,802219,0,2,0,0,2,0,0.0,0.0,0.0,0.07
02-09-2025,Bihar,Rohtas,802220,0,4,0,0,4,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Rohtas,821107,0,7,0,0,7,0,0.0,1.0,1.0,0.3
02-09-2025,Bihar,Rohtas,821113,3,9,1,3,9,1,0.0,1.0,1.0,0.52
02-09-2025,Bihar,Rohtas,821311,3,2,0,3,2,0,0.0,0.0,0.0,0.18
02-09-2025,Bihar,Rohtas,821312,0,4,0,0,4,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Saharsa,852126,2,5,0,2,5,0,0.0,0.0,0.0,0.26
02-09-2025,Bihar,Samastipur,847105,3,0,0,3,0,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Samastipur,847301,1,2,0,1,2,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Samastipur,848117,13,10,0,13,10,0,2.0,1.0,3.0,0.96
02-09-2025,Bihar,Samastipur,848134,10,7,0,10,7,0,2.0,1.0,3.0,0.74
02-09-2025,Bihar,Samastipur,848160,1,3,0,1,3,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Samastipur,848209,13,11,0,13,11,0,2.0,1.0,3.0,1.0
02-09-2025,Bihar,Samastipur,848216,3,5,0,3,5,0,0.0,0.0,0.0,0.3
02-09-2025,Bihar,Samastipur,848501,2,4,0,2,4,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Saran,841206,0,3,0,0,3,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Saran,841211,1,5,0,1,5,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Saran,841221,0,7,0,0,7,0,0.0,1.0,1.0,0.3
02-09-2025,Bihar,Saran,841224,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Saran,841402,1,5,0,1,5,0,0.0,0.0,0.0,0.22
02-09-2025,Bihar,Saran,841415,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Saran,841424,10,6,0,10,6,0,2.0,1.0,3.0,0.7
02-09-2025,Bihar,Sheikhpura,811101,12,16,0,12,16,0,2.0,2.0,4.0,1.18
02-09-2025,Bihar,Sheikhpura,811107,0,3,0,0,3,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Sheohar,843128,2,2,0,2,2,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Sheohar,843334,4,8,0,4,8,0,1.0,1.0,2.0,0.52
02-09-2025,Bihar,Sitamarhi,843117,4,0,0,4,0,0,1.0,0.0,1.0,0.18
02-09-2025,Bihar,Sitamarhi,843314,10,4,0,10,4,0,2.0,0.0,2.0,0.59
02-09-2025,Bihar,Sitamarhi,843323,0,4,0,0,4,0,0.0,0.0,0.0,0.15
02-09-2025,Bihar,Sitamarhi,843326,5,2,0,5,2,0,1.0,0.0,1.0,0.3
02-09-2025,Bihar,Sitamarhi,843327,12,10,0,12,10,0,2.0,1.0,3.0,0.92
02-09-2025,Bihar,Sitamarhi,843330,6,1,5,6,1,5,1.0,0.0,1.0,0.48
02-09-2025,Bihar,Sitamarhi,843333,4,1,0,4,1,0,1.0,0.0,1.0,0.22
02-09-2025,Bihar,Sitamarhi,843351,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Siwan,841232,3,8,0,3,8,0,0.0,1.0,1.0,0.44
02-09-2025,Bihar,Siwan,841236,1,2,0,1,2,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Siwan,841238,3,6,0,3,6,0,0.0,1.0,1.0,0.37
02-09-2025,Bihar,Siwan,841239,6,13,0,6,13,0,1.0,1.0,2.0,0.78
02-09-2025,Bihar,Siwan,841241,1,6,0,1,6,0,0.0,1.0,1.0,0.3
02-09-2025,Bihar,Siwan,841406,4,9,0,4,9,0,1.0,1.0,2.0,0.55
02-09-2025,Bihar,Siwan,841408,1,2,0,1,2,0,0.0,0.0,0.0,0.11
02-09-2025,Bihar,Siwan,841427,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-09-2025,Bihar,Siwan,841434,2,5,0,2,5,0,0.0,0.0,0.0,0.26
02-09-2025,Bihar,Siwan,841506,4,3,1,4,3,1,1.0,0.0,1.0,0.33
02-09-2025,Bihar,Supaul,847452,9,5,0,9,5,0,1.0,0.0,1.0,0.55
02-09-2025,Bihar,Supaul,852130,4,1,0,4,1,0,1.0,0.0,1.0,0.22
02-09-2025,Bihar,Supaul,852131,12,12,0,12,12,0,2.0,1.0,3.0,1.0
02-09-2025,Bihar,Supaul,852215,6,15,0,6,15,0,1.0,2.0,3.0,0.89
02-09-2025,Bihar,Supaul,852218,9,11,0,9,11,0,1.0,1.0,2.0,0.81
